Phylostrata,ZFIN_ID,PhylostrataName
1,ZDB-GENE-030918-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-030918-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-030919-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-030912-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-030925-29,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-030925-30,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-030925-46,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031001-11,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031001-13,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031001-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031001-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031002-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031002-10,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031001-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031001-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031002-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031002-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031006-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031006-10,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031006-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031006-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031007-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031007-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031007-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031006-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031006-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031006-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031006-12,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031008-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031010-24,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031010-34,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031027-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031030-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031030-11,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031030-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031030-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031031-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031031-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031104-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031105-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031105-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031106-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031030-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031110-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031110-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031112-11,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031112-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031112-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-10,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-14,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-23,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-25,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-26,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-28,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-6,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031113-20,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031114-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031114-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031116-52,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031116-55,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031116-67,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-106,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-110,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-120,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-121,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-14,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-182,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-188,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-200,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-30,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-39,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-54,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-031118-55,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2022,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2033,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2038,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2039,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2042,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2043,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2044,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2017,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2018,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2049,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2050,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2058,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2060,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2054,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2055,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2070,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2074,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2076,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2077,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2079,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2082,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2085,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2096,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-21,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2115,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2116,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2117,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2110,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2113,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2128,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2132,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2126,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2140,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2141,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2142,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2143,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2148,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2152,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2153,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2150,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2163,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2166,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2167,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2169,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2170,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2173,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2180,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2188,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2192,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2194,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2207,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2210,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2213,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2216,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2217,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2218,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2220,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2222,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2224,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2227,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2229,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2230,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2236,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2238,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2242,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2248,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2249,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2257,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2272,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2279,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2280,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2266,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2286,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2290,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2296,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2299,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2304,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2305,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2311,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2314,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2317,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2323,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2331,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2348,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2360,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2370,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2381,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2382,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2385,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2386,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2388,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2389,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2393,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2379,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2397,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2398,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2401,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2405,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2410,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2415,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2418,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2419,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2426,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2427,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2428,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2429,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2440,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2436,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2446,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2448,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2452,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2454,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2455,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2459,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2460,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2461,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2464,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2465,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2466,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2467,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2470,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-040426-2476,Life before LCA of Cellular organisms  -  cellular organisms
